Wall time,Step,Value
1511167208.918967,6586080,44.0
1511167359.23994,6604760,45.0
1511167368.434071,6606020,81.0
1511167444.497579,6614540,85.0
1511167458.844957,6617080,44.0
1511167479.950615,6619840,54.0
1511167486.893265,6620740,30.0
1511167609.287831,6636640,61.0
1511167631.28761,6639420,58.0
1511167644.530965,6641200,53.0
1511167682.873687,6646060,84.0
1511167801.483719,6660680,62.0
1511167937.243499,6676960,84.0
1511168249.480894,6716880,66.0
1511168255.487867,6717560,49.0
1511168290.638255,6722340,61.0
1511168317.214786,6725600,50.0
1511168435.065427,6740280,68.0
1511168460.079075,6743760,44.0
1511168462.462179,6744120,47.0
1511168627.624733,6763540,65.0
1511168870.942007,6793980,71.0
1511168989.253248,6808460,60.0
1511169096.549449,6821960,56.0
1511169233.383788,6837640,84.0
1511169336.33751,6850160,54.0
1511169480.678908,6867660,54.0
1511169646.458813,6888200,67.0
1511169650.081831,6888480,68.0
1511169674.148247,6891560,54.0
1511169759.607612,6901920,53.0
1511169764.856106,6902500,63.0
1511169851.56127,6913320,75.0
1511169874.678323,6916760,67.0
1511170109.195616,6946420,44.0
1511170147.867714,6951500,35.0
1511170311.963479,6972120,67.0
1511170459.258408,6990180,75.0
1511170538.494504,6999800,51.0
1511170612.899417,7007980,69.0
1511170867.579576,7040800,57.0
1511170920.298362,7047800,57.0
1511171031.785327,7061600,39.0
1511171192.421793,7081280,73.0
1511171404.608132,7106400,50.0
1511171457.006318,7113080,64.0
1511171500.817484,7117660,79.0
1511171650.516295,7136980,63.0
1511171704.211394,7142620,63.0
1511171734.06999,7147280,56.0
1511171781.439834,7153660,55.0
1511171948.264432,7173660,45.0
1511172026.868281,7183700,72.0
1511172238.46038,7209740,69.0
1511172297.219434,7216180,64.0
1511172462.076395,7235920,67.0
1511172469.651371,7236780,75.0
1511172531.665531,7244380,60.0
1511172648.273098,7259040,77.0
1511172705.182192,7266180,53.0
1511172947.263421,7295680,54.0
1511173040.831029,7306560,56.0
1511173256.224406,7331880,78.0
1511173289.862895,7336420,77.0
1511173340.406315,7343000,69.0
1511173445.385163,7355420,67.0
1511173445.503175,7354840,95.0
1511173459.517137,7356880,95.0
1511173464.080988,7356740,83.0
1511173632.621357,7376740,77.0
1511173698.053854,7385600,56.0
1511173810.846542,7398260,54.0
1511173879.073491,7407020,69.0
1511174025.275388,7425000,63.0
1511174251.539262,7454460,68.0
1511174287.417996,7458960,38.0
1511174696.673431,7509640,57.0
1511174711.320249,7511580,73.0
1511174720.472581,7512640,56.0
1511174772.576211,7519140,64.0
1511174789.462689,7521300,64.0
1511174822.667689,7525340,73.0
1511174875.85012,7531840,53.0
1511174980.884713,7544060,87.0
1511175027.488675,7550100,41.0
1511175057.552094,7554040,50.0
1511175058.576533,7554160,62.0
1511175109.248044,7560540,45.0
1511175161.618478,7566840,73.0
1511175275.275331,7580100,59.0
1511175397.663227,7595180,60.0
1511175451.967718,7601700,55.0
1511175466.847708,7603600,55.0
1511175564.267436,7615820,61.0
1511175657.837952,7627100,54.0
1511175712.43859,7632900,55.0
1511175747.479077,7638380,68.0
1511175752.01528,7638920,56.0
1511175766.502634,7640780,52.0
1511175807.652479,7646020,54.0
1511175990.375958,7667500,91.0
1511176149.237194,7687260,66.0
1511176383.761539,7716100,74.0
1511176466.133517,7726880,33.0
1511176473.631628,7727680,60.0
1511176580.635711,7741140,54.0
1511176624.264337,7746600,74.0
1511176725.844632,7759580,30.0
1511176792.673583,7767920,46.0
1511176871.923001,7778140,68.0
1511176977.60853,7789520,75.0
1511177084.268903,7803460,58.0
1511177114.039152,7806260,66.0
1511177148.470372,7811280,62.0
1511177262.319516,7824740,76.0
1511177328.215776,7832680,74.0
1511177406.104341,7841940,44.0
1511177429.661802,7844800,72.0
1511177576.300361,7862080,69.0
1511177678.167991,7873700,74.0
1511177699.281976,7877440,62.0
1511177974.169874,7910980,44.0
1511177976.70029,7911160,65.0
1511178102.247596,7925080,102.0
1511178161.174873,7933300,54.0
1511178226.652546,7940780,56.0
1511178339.272651,7954700,71.0
1511178464.142145,7969120,87.0
1511178524.187119,7976840,91.0
1511178537.304846,7978300,62.0
1511178611.421502,7986660,76.0
1511178638.6543,7990800,60.0
1511178657.160089,7992980,65.0
1511178661.851609,7993460,53.0
1511178788.471237,8009220,86.0
1511178811.927166,8012280,45.0
1511178894.585494,8022860,68.0
1511178906.339978,8024180,66.0
1511178914.729608,8025260,47.0
1511178966.492449,8031920,65.0
1511178991.831454,8034800,64.0
1511179031.033176,8039680,86.0
1511179083.626198,8046480,53.0
1511179110.128374,8049880,57.0
1511179257.274976,8067640,67.0
1511179265.271772,8068700,68.0
1511179328.640719,8076660,66.0
1511179451.718812,8091540,67.0
1511179455.403899,8091340,77.0
1511179463.141847,8092700,62.0
1511179508.719723,8098240,68.0
1511179543.734983,8101980,48.0
1511179703.273487,8120960,70.0
1511179919.221649,8146440,67.0
1511180048.055229,8161900,78.0
1511180120.872542,8171440,59.0
1511180232.08577,8184180,63.0
1511180294.608324,8191800,74.0
1511180349.083009,8198540,53.0
1511180469.750802,8213340,58.0
1511180515.298534,8218740,59.0
1511180528.653857,8220460,65.0
1511180676.266508,8237980,54.0
1511180682.240697,8238540,65.0
1511180798.732041,8252580,71.0
1511181000.441129,8276360,65.0
1511181101.062488,8288540,77.0
1511181260.165994,8306600,90.0
1511181325.040545,8314900,69.0
1511181501.633073,8336020,45.0
1511181631.154397,8352160,49.0
1511181688.736665,8358880,85.0
1511181700.743545,8360600,48.0
1511181838.343553,8376680,54.0
1511181918.834141,8386500,89.0
1511182009.324447,8396580,46.0
1511182098.701023,8406820,69.0
1511182190.114894,8417300,67.0
1511182319.883272,8431900,63.0
1511182337.111435,8434680,65.0
1511182386.942738,8440660,75.0
1511182464.511252,8449040,63.0
1511182486.450729,8452440,78.0
1511182487.820046,8452560,56.0
1511182541.919043,8458720,84.0
1511182596.03232,8465380,56.0
1511182722.890847,8479740,70.0
1511182881.176249,8498280,74.0
1511182925.405771,8502340,83.0
1511183088.292165,8522680,66.0
1511183223.244373,8538680,88.0
1511183261.710606,8542920,77.0
1511183307.324223,8548580,68.0
1511183381.773889,8557400,70.0
1511183528.180455,8574720,68.0
1511183534.334921,8575320,67.0
1511183568.778624,8579640,77.0
1511183662.09157,8590240,86.0
1511183681.549185,8591920,85.0
1511183799.704701,8606000,67.0
1511183897.007943,8617580,86.0
1511184337.411742,8669220,66.0
1511184382.010137,8674440,78.0
1511184488.943292,8687140,84.0
1511184661.643133,8706860,70.0
1511184739.857547,8716420,69.0
1511184752.552697,8718000,58.0
1511184821.590979,8725180,68.0
1511184939.446736,8738680,86.0
1511185148.120531,8762460,98.0
1511185174.898743,8765840,70.0
1511185203.726662,8769260,78.0
1511185266.925469,8776600,65.0
1511185343.082915,8785240,69.0
1511185352.503384,8786460,72.0
1511185513.606122,8805040,55.0
1511185552.751555,8809820,60.0
1511185656.416539,8822100,66.0
1511185664.001861,8822780,78.0
1511185682.421415,8824560,90.0
1511185914.576983,8850460,84.0
